INFO   08:33:06 : Id:315180531461; 休眠电流:0.00uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   17:56:02 : Id:315180530931; 休眠电流:3.67uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:56:17 : Id:315180531151; 休眠电流:2.67uA; 接收电流:21.94mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:56:30 : Id:315180531759; 休眠电流:4.00uA; 接收电流:22.31mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:56:43 : Id:315180531318; 休眠电流:0.00uA; 接收电流:22.10mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   17:56:55 : Id:315180531318; 休眠电流:3.00uA; 接收电流:22.12mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:57:09 : Id:315180531315; 休眠电流:3.00uA; 接收电流:22.63mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:57:28 : Id:315180531709; 休眠电流:3.33uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:57:42 : Id:315180531631; 休眠电流:3.67uA; 接收电流:22.83mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:57:56 : Id:315180531176; 休眠电流:3.67uA; 接收电流:22.07mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:58:16 : Id:315180530730; 休眠电流:3.33uA; 接收电流:22.04mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:58:32 : Id:315180530793; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:58:46 : Id:315180531197; 休眠电流:4.33uA; 接收电流:22.26mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:59:04 : Id:315180531689; 休眠电流:4.00uA; 接收电流:22.33mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:59:19 : Id:315180531298; 休眠电流:2.67uA; 接收电流:22.14mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:59:33 : Id:315180531679; 休眠电流:3.33uA; 接收电流:21.95mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   17:59:47 : Id:315180531384; 休眠电流:4.00uA; 接收电流:22.21mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:00:02 : Id:315180531007; 休眠电流:4.33uA; 接收电流:21.92mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:00:20 : Id:315180531686; 休眠电流:4.67uA; 接收电流:22.41mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:00:35 : Id:315180531296; 休眠电流:4.00uA; 接收电流:21.96mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:00:50 : Id:315180531727; 休眠电流:4.00uA; 接收电流:22.33mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:01:06 : Id:315180531778; 休眠电流:3.67uA; 接收电流:22.78mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:01:24 : Id:315180530688; 休眠电流:4.67uA; 接收电流:22.15mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:01:39 : Id:315180531734; 休眠电流:3.67uA; 接收电流:22.27mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:01:59 : Id:315180530753; 休眠电流:3.67uA; 接收电流:22.25mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:02:14 : Id:315180531766; 休眠电流:3.67uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:02:31 : Id:315180531137; 休眠电流:4.00uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:02:48 : Id:315180531731; 休眠电流:4.00uA; 接收电流:22.66mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:03:07 : Id:315180531667; 休眠电流:3.33uA; 接收电流:22.51mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:03:21 : Id:315180531765; 休眠电流:4.00uA; 接收电流:22.96mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:03:38 : Id:315180531668; 休眠电流:3.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:03:58 : Id:315180531722; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:04:12 : Id:315180531585; 休眠电流:3.67uA; 接收电流:22.28mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:04:26 : Id:315180530868; 休眠电流:4.00uA; 接收电流:22.07mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:04:37 : Id:315180531738; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   18:04:46 : Id:315180531738; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   18:05:02 : Id:315180531738; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   18:05:18 : Id:315180531751; 休眠电流:4.00uA; 接收电流:22.18mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:05:33 : Id:315180531786; 休眠电流:3.67uA; 接收电流:22.58mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:05:49 : Id:315180531359; 休眠电流:3.00uA; 接收电流:22.29mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:06:08 : Id:315180531773; 休眠电流:3.67uA; 接收电流:22.18mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:06:23 : Id:315180531767; 休眠电流:3.33uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:06:38 : Id:315180531619; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:06:53 : Id:315180531653; 休眠电流:2.67uA; 接收电流:22.57mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:07:07 : Id:315180531641; 休眠电流:3.33uA; 接收电流:22.31mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:07:23 : Id:315180531335; 休眠电流:4.33uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:07:37 : Id:315180531752; 休眠电流:4.00uA; 接收电流:22.03mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:07:57 : Id:315180531745; 休眠电流:3.67uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:08:16 : Id:315180531192; 休眠电流:3.67uA; 接收电流:22.36mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:08:30 : Id:315180531732; 休眠电流:3.67uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:08:49 : Id:315180531723; 休眠电流:3.67uA; 接收电流:22.57mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:09:03 : Id:315180531140; 休眠电流:4.00uA; 接收电流:22.12mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:09:20 : Id:315180532214; 休眠电流:3.67uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:09:34 : Id:315180532244; 休眠电流:4.00uA; 接收电流:22.67mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:09:48 : Id:315180532372; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:10:03 : Id:315180532452; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:10:20 : Id:315180532133; 休眠电流:4.00uA; 接收电流:22.24mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:10:35 : Id:315180532078; 休眠电流:3.67uA; 接收电流:22.46mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:10:49 : Id:315180532036; 休眠电流:3.67uA; 接收电流:22.85mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:11:09 : Id:315180532090; 休眠电流:3.67uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:11:24 : Id:315180532137; 休眠电流:0.00uA; 接收电流:22.39mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   18:11:36 : Id:315180532137; 休眠电流:4.00uA; 接收电流:22.39mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:11:50 : Id:315180532020; 休眠电流:4.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:12:05 : Id:315180531993; 休眠电流:4.00uA; 接收电流:22.80mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:12:20 : Id:315180532179; 休眠电流:3.67uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:12:35 : Id:315180531955; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:12:49 : Id:315180532156; 休眠电流:4.00uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:13:05 : Id:315180532150; 休眠电流:3.67uA; 接收电流:22.72mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:13:20 : Id:315180531809; 休眠电流:3.67uA; 接收电流:22.45mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:13:39 : Id:315180532019; 休眠电流:3.33uA; 接收电流:22.66mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:13:59 : Id:315180532172; 休眠电流:4.00uA; 接收电流:22.81mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:14:14 : Id:315180531985; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:14:34 : Id:315180531972; 休眠电流:4.00uA; 接收电流:22.78mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:14:47 : Id:315180530966; 休眠电流:4.67uA; 接收电流:22.00mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:15:08 : Id:315180532094; 休眠电流:3.67uA; 接收电流:22.48mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:15:22 : Id:315180531865; 休眠电流:3.67uA; 接收电流:22.60mA; 电压:3.31V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:15:40 : Id:315180532077; 休眠电流:4.33uA; 接收电流:22.35mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:15:56 : Id:315180531991; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:16:10 : Id:315180532069; 休眠电流:4.00uA; 接收电流:22.50mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:16:28 : Id:315180532175; 休眠电流:3.67uA; 接收电流:22.79mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:16:47 : Id:315180531705; 休眠电流:4.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:17:02 : Id:315180531869; 休眠电流:3.67uA; 接收电流:22.77mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:17:16 : Id:315180531846; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.36V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:17:31 : Id:315180532024; 休眠电流:3.67uA; 接收电流:22.72mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:17:45 : Id:315180532171; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:18:00 : Id:315180532081; 休眠电流:3.67uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:18:14 : Id:315180532049; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:18:29 : Id:315180532125; 休眠电流:4.33uA; 接收电流:22.87mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:18:43 : Id:315180531907; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:18:57 : Id:315180532035; 休眠电流:3.00uA; 接收电流:22.55mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:19:12 : Id:315180531892; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:19:26 : Id:315180532067; 休眠电流:3.67uA; 接收电流:22.40mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:19:45 : Id:315180532101; 休眠电流:3.33uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:20:00 : Id:315180531897; 休眠电流:3.33uA; 接收电流:22.80mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:20:21 : Id:315180532014; 休眠电流:3.67uA; 接收电流:22.53mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:20:35 : Id:315180532152; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:20:50 : Id:315180532165; 休眠电流:3.67uA; 接收电流:22.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:21:04 : Id:315180531888; 休眠电流:4.00uA; 接收电流:22.62mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:21:21 : Id:315180532230; 休眠电流:4.00uA; 接收电流:22.94mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:21:46 : Id:315180531886; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:22:08 : Id:315180532100; 休眠电流:3.33uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:22:27 : Id:315180531837; 休眠电流:4.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:22:43 : Id:315180532006; 休眠电流:4.00uA; 接收电流:22.74mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:23:07 : Id:315180532011; 休眠电流:4.00uA; 接收电流:22.58mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:23:22 : Id:315180531883; 休眠电流:4.00uA; 接收电流:22.64mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:23:38 : Id:315180531943; 休眠电流:2.67uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:23:53 : Id:315180531961; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:24:07 : Id:315180532231; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:24:24 : Id:315180531762; 休眠电流:4.00uA; 接收电流:22.56mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:24:39 : Id:315180531947; 休眠电流:4.00uA; 接收电流:22.38mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:24:55 : Id:315180532061; 休眠电流:4.00uA; 接收电流:22.62mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:25:15 : Id:315180531986; 休眠电流:4.00uA; 接收电流:22.79mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:25:36 : Id:315180531951; 休眠电流:4.00uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:25:58 : Id:315180532181; 休眠电流:3.33uA; 接收电流:22.63mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:26:46 : Id:315180531984; 休眠电流:4.00uA; 接收电流:22.50mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:27:01 : Id:315180532162; 休眠电流:4.00uA; 接收电流:21.80mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:27:17 : Id:315180531974; 休眠电流:4.00uA; 接收电流:22.34mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:27:33 : Id:315180531845; 休眠电流:4.00uA; 接收电流:22.45mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:29:25 : Id:315180532034; 休眠电流:3.00uA; 接收电流:22.69mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:29:40 : Id:315180532059; 休眠电流:3.33uA; 接收电流:22.27mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:29:56 : Id:315180532098; 休眠电流:3.33uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:30:10 : Id:315180532127; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:30:25 : Id:315180531953; 休眠电流:4.00uA; 接收电流:22.62mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:31:30 : Id:315180531964; 休眠电流:4.00uA; 接收电流:22.63mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:31:46 : Id:315180532209; 休眠电流:3.67uA; 接收电流:22.54mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:32:00 : Id:315180531918; 休眠电流:3.00uA; 接收电流:22.54mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:32:15 : Id:315180531923; 休眠电流:3.67uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:32:29 : Id:315180532238; 休眠电流:3.67uA; 接收电流:22.86mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:32:43 : Id:315180532210; 休眠电流:2.67uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:32:58 : Id:315180531898; 休眠电流:3.67uA; 接收电流:22.59mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:33:12 : Id:315180532021; 休眠电流:3.67uA; 接收电流:22.35mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:33:26 : Id:315180531820; 休眠电流:4.00uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:33:39 : Id:315180531901; 休眠电流:4.00uA; 接收电流:22.37mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:33:54 : Id:315180531906; 休眠电流:2.67uA; 接收电流:22.39mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:34:08 : Id:315180532068; 休眠电流:3.00uA; 接收电流:22.12mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:34:23 : Id:315180531891; 休眠电流:3.33uA; 接收电流:22.39mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:34:38 : Id:315180531983; 休眠电流:4.00uA; 接收电流:22.65mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:34:52 : Id:315180531861; 休眠电流:4.00uA; 接收电流:22.66mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:35:07 : Id:315180532017; 休眠电流:3.33uA; 接收电流:22.59mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:35:21 : Id:315180532155; 休眠电流:3.00uA; 接收电流:22.56mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:35:35 : Id:315180532079; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:35:50 : Id:315180531851; 休眠电流:4.00uA; 接收电流:22.53mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:36:03 : Id:315180532028; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   18:36:15 : Id:315180532028; 休眠电流:4.00uA; 接收电流:22.63mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:36:30 : Id:315180532033; 休眠电流:3.33uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:36:48 : Id:315180531938; 休眠电流:3.33uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:37:02 : Id:315180532042; 休眠电流:4.00uA; 接收电流:22.49mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:37:18 : Id:315180531895; 休眠电流:4.00uA; 接收电流:22.63mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:37:34 : Id:315180532051; 休眠电流:3.67uA; 接收电流:22.35mA; 电压:3.43V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:37:48 : Id:315180532007; 休眠电流:3.67uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:38:03 : Id:315180531885; 休眠电流:3.33uA; 接收电流:22.49mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:38:19 : Id:315180532111; 休眠电流:2.67uA; 接收电流:22.58mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:38:38 : Id:315180531876; 休眠电流:3.00uA; 接收电流:22.59mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:38:51 : Id:315180531825; 休眠电流:3.00uA; 接收电流:22.74mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:39:05 : Id:315180531926; 休眠电流:4.00uA; 接收电流:22.58mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:39:20 : Id:315180532062; 休眠电流:4.00uA; 接收电流:22.42mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:39:37 : Id:315180531882; 休眠电流:3.67uA; 接收电流:22.38mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:39:49 : Id:315180531840; 休眠电流:0.00uA; 接收电流:0.00mA; 电压:0.00V; 测试结果:失败; 上传结果:失败 上传功能未开启
INFO   18:40:02 : Id:315180531840; 休眠电流:4.00uA; 接收电流:22.52mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:40:22 : Id:315180531958; 休眠电流:3.67uA; 接收电流:22.24mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:40:36 : Id:315180531819; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:40:51 : Id:315180532234; 休眠电流:3.67uA; 接收电流:22.51mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:41:05 : Id:315180532222; 休眠电流:3.33uA; 接收电流:22.67mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:41:19 : Id:315180532076; 休眠电流:3.67uA; 接收电流:22.44mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:41:33 : Id:315180532060; 休眠电流:4.67uA; 接收电流:22.23mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:41:48 : Id:315180532161; 休眠电流:3.33uA; 接收电流:22.08mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:42:02 : Id:315180532065; 休眠电流:4.00uA; 接收电流:22.23mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:42:17 : Id:315180531701; 休眠电流:3.33uA; 接收电流:22.22mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:42:31 : Id:315180531815; 休眠电流:3.67uA; 接收电流:22.27mA; 电压:3.29V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:42:45 : Id:315180531934; 休眠电流:4.00uA; 接收电流:22.70mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:42:59 : Id:315180532144; 休眠电流:4.00uA; 接收电流:22.35mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:43:18 : Id:315180531948; 休眠电流:4.00uA; 接收电流:22.48mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:43:34 : Id:315180531935; 休眠电流:4.00uA; 接收电流:22.40mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:43:49 : Id:315180531834; 休眠电流:4.00uA; 接收电流:22.73mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:44:10 : Id:315180531944; 休眠电流:4.00uA; 接收电流:22.43mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:44:24 : Id:315180531950; 休眠电流:4.00uA; 接收电流:22.83mA; 电压:3.33V; 测试结果:成功; 上传结果:失败 上传功能未开启
INFO   18:44:39 : Id:315180531929; 休眠电流:3.00uA; 接收电流:22.55mA; 电压:3.38V; 测试结果:成功; 上传结果:失败 上传功能未开启
